,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,solar_zenith_angle,clear_sky_index,air_mass,capacity_kw,tilt_angle,orientation
10888,-0.58422744,-0.9701791,39.03388,39.878452,60,16.260632,970,60,71.80007,24.777079,1.0025781,1.0818237,45.111588,13.827229,120
10889,0.79073703,-0.28710356,727.9854,36.93314,48.65043,24.827599,986.1641,85.21345,30.689262,88.03417,0.8713626,2.917164,41.25385,16.401194,234.10217
10890,-0.7558811,-0.015535604,293.27847,25.701147,27.766588,23.21213,995.7386,1.3681169,64.008354,48.3003,0.49426064,10.428545,42.759342,17.548887,140.24452
10891,-0.96542597,-0.82685786,564.25214,27.462442,39.495575,24.977266,976.3978,89.48085,2.4867318,61.00303,0.11820537,10.081529,47.5429,42.33965,236.43257
10892,0.5510456,0.9997614,544.015,28.15879,75.04358,24.858112,1025.0513,38.50246,51.570084,12.365784,0.42807597,1.4199576,4.003853,8.346632,160.22995
10893,0.96783006,0.7696516,21.429525,39.352394,21.774942,14.448195,987.57196,35.741627,94.68602,62.47613,1.05,5.96392,44.749,26.699993,178.53665
10894,0.9711477,-0.76524526,147.19838,20,62.85661,5.3052273,1022.6044,20,9.143274,10.533226,0.255749,5.872264,14.948063,17.775696,211.99623
10895,-0.039278984,0.8603253,345.4487,26.464735,96.05385,1.3614188,995.2635,20,20.317358,85.59748,1.05,7.4737635,43.28533,30.524973,194.85342
10896,-0.14479752,0.9401812,742.6615,31.22421,45.965473,11.745749,970,60,40.650448,39.51507,0.12946242,11.862861,31.764227,14.674818,153.88182
10897,0.98553807,-0.22366203,744.74475,41.575848,29.160864,15.132609,987.71655,60,28.329191,74.42879,0.04030058,5.1964793,45.581764,45,181.06224
10898,-0.86568516,-0.9842427,520.27057,42,42.468388,19.87861,978.2745,60,25.832396,24.782099,0.37284064,9.342813,32.061874,5.175684,120
10899,-0.25197524,-0.9273967,500,19.938698,60.865494,10.011526,970,78.79265,1.6994348,86.39601,0.2864709,2.6086156,32.593433,2.9069633,120
10900,-0.6349531,-0.1524957,189.46252,36.46949,14.694429,14.358034,1035,60,19.550482,34.933556,0.9091247,5.373028,45.703495,25.2334,169.8312
10901,0.6529147,0.97062564,300,10,63.09475,24.340326,1035,87.82428,58.28818,56.17379,0.68802226,8.302873,29.556164,11.747402,207.21754
10902,-0.34233347,0.9838124,16.508087,36.802074,59.477497,18.962915,1028.6128,60,14.674512,24.480028,0.08459289,3.734555,37.930508,35.28799,120
10903,0.052103635,-0.22805078,556.37054,10,39.774452,11.601871,1012.9487,60,24.657887,59.892826,0.29348433,4.8132706,26.060997,21.854214,143.35226
10904,0.99748296,0.14760092,733.7381,20.33497,77.509926,0.19906802,1035,60,51.70019,11.411911,0.34959513,8.423225,41.907887,15.834763,123.84385
10905,-0.2903161,-0.038156763,259.53897,42,22.715597,9.267233,971.93494,99.921585,66.52203,53.781807,0.41939318,7.7634497,45.853157,36.16013,240
10906,-0.4519457,-0.89141804,110.21103,38.799465,5.4032874,21.49911,970,88.70859,17.167929,39.050625,0.8767717,3.7308288,25.344715,34.636677,240
10907,0.6841386,0.74803805,500,10,67.05987,17.641169,970,66.03257,58.120876,72.925224,0.80659366,8.030922,22.744822,26.911312,203.6964
10908,0.48739782,-0.8825332,195.56421,10.013395,94.798096,23.034248,1012.8051,60,87.96845,56.211964,0.17565104,1.5447763,18.301754,45,120
10909,0.47665915,-0.9722787,51.12357,10,17.940327,1.9898946,1035,78.203606,77.48268,53.81983,1.0480201,11.441021,27.115253,22.380045,240
10910,0.025153277,0.8158597,486.43063,35.629906,16.753653,18.884892,980.9936,60,47.9382,84.798416,0.014303426,4.2413244,33.532684,45,126.826645
10911,0.33940807,0.881243,700,35.20328,37.509098,10.635954,970,60,58.82104,32.584274,0.7299377,2.3090625,48.556416,45,240
10912,-0.43186864,0.56881547,384.833,18.71592,76.596985,11.750532,1035,65.99248,54.16666,54.742107,0.20829049,1.7253038,22.636694,10.12051,141.1805
10913,0.7038136,-0.12778734,761.4205,17.87932,66.257164,23.449316,999.14307,60,98.02608,87.08317,0.15643646,3.6454766,27.694618,41.029327,240
10914,0.99804485,-0.07382174,101.76612,38.76451,82.64468,20.846636,986.6839,60,70.33669,58.148304,0.8320547,1.8157375,49.496918,25.497889,240
10915,0.39361975,0.7367369,500,10,51.858047,12.850282,970,67.217766,89.61882,87.14689,0.2568093,10.625584,41.107403,18.646343,163.85481
10916,-0.13647279,0.25722188,760.6681,10,96.3783,14.43687,1018.1916,60,18.090075,64.81535,0.15182236,4.525125,16.581646,4.6872835,120
10917,-0.8899953,0.35103142,1124.7622,20.076145,19.911842,4.756691,979.0165,60,7.056926,58.443913,0.4467989,10.928738,48.0416,42.400154,240
10918,0.9918043,0.07793298,637.92865,10,65.96196,14.845068,970,60,76.41485,76.6369,0.26224715,10.187988,34.717487,35.174313,224.25966
10919,-0.6682116,-0.98523355,206.31142,20,46.25487,19.790747,1000.86127,60,34.04729,86.95422,1.05,7.8427715,47.079792,45,240
10920,0.76176274,-0.95664454,700,31.997854,60,20.634117,970,60,70.923454,34.112408,1.05,4.8059773,23.58667,0.22975856,217.44635
10921,0.73023945,-0.72037244,700,42,49.591316,1.5318184,1004.1949,60,7.602306,49.327267,1.05,8.466544,39.601677,43.325924,240
10922,0.90999025,0.999993,129.46313,42,57.776413,9.798861,1035,60,4.2875085,5.8456097,0.85132515,9.190614,39.228012,45,240
10923,0.79156584,-0.9624331,190.50777,36.479877,60,10.577656,1008.83685,60,63.319286,19.30011,1.05,4.8727922,12.816984,24.126522,240
10924,0.59262717,-0.999909,6.841017,42,60,24.84221,970,60,27.610012,84.033,0.5107655,10.067163,38.59194,7.143651,237.11029
10925,0.99026036,0.48940364,30.220116,40.10831,44.825924,22.23375,1024.5481,60,62.50572,35.123596,0.4698006,11.415684,22.576714,9.532894,240
10926,-0.25681683,-0.7009207,604.3683,31.518244,42.034687,23.217424,1024.6301,97.18594,49.082817,68.68956,0.03846069,10.690791,45.55856,26.256998,131.46895
10927,-0.09583062,-0.4612529,151.52661,28.524618,21.7563,5.8537974,997.12103,4.1977744,47.017033,64.03684,0.72467417,5.7266955,20.978117,19.078062,232.25342
10928,0.88272375,-0.06522758,216.70064,28.119057,53.692562,0.5253696,987.78406,16.023094,26.862852,22.430387,1.05,8.679648,26.66898,17.615864,208.0867
10929,0.9918757,0.58183265,43.82867,20,40,13.467126,977.71124,20,82.349625,36.876343,0.8695527,2.3473775,11.797511,0.19959614,222.73492
10930,0.5828489,-0.7147963,172.2713,27.014425,74.272064,1.5633674,1001.3338,20,18.846645,44.610725,0.79454446,9.358869,45.774998,30.696928,131.1397
10931,0.56251884,0.9910764,312.3577,20.86222,68.3994,7.3003583,977.31165,31.817263,31.322124,69.13498,1.05,8.716576,39.213223,44.617428,135.79146
10932,0.70295763,-0.5519621,6.887292,29.084324,16.178165,14.95241,1012.3444,20,94.353004,54.339046,0.08554668,3.1285417,45.736946,29.845266,228.3849
10933,-0.9692046,-0.5843079,155.05995,42,33.133213,6.9415193,970,60,28.76841,86.32668,0.548168,11.326778,38.220066,0.8711535,120
10934,0.5137427,0.8420354,381.47168,12.0726385,90.710236,9.340834,970,60,95.9864,30.023634,0.8437038,10.6843815,37.832966,45,160.74962
10935,0.9098227,0.4867479,417.725,14.945004,88.83903,22.72698,970,60,39.28341,1.9299761,0.83597314,1.9384958,45.731647,45,120
10936,0.48800513,-0.3717546,667.1073,38.89999,34.265232,2.009057,1026.5887,60,3.135928,23.54287,0.4493763,11.474732,42.897926,7.2615614,120
10937,0.96744204,0.33172324,700,32.59887,45.87619,6.4518867,970,60,64.85142,58.062786,0.16781825,4.634822,9.760431,15.123371,148.04356
10938,0.030827941,-0.98317593,300,26.067402,28.481205,0.7206842,977.7519,91.48811,58.104534,15.59535,0.42233777,7.448539,43.0687,29.241808,120
10939,-0.94097614,-0.60098964,300,10.687569,57.091843,24.691816,970,87.19356,11.480703,16.344824,0.43127155,2.5360894,28.636562,14.513504,239.2523
10940,-0.6309974,0.7307995,915.93317,40.256836,60.11001,23.374918,970,60,7.4195647,53.96616,0.33441767,4.957752,28.258902,3.366492,120
10941,0.1282607,-0.33642223,671.10944,10,11.88197,8.500693,985.94434,60,64.44364,51.49405,0.020666493,10.644669,49.488335,45,240
10942,0.82848525,-0.80238754,458.94528,40.641037,35.750347,24.31547,1015.3629,60,72.39427,83.55125,0.81481725,1.1605266,36.027767,45,120
10943,-0.8790015,0.9832774,211.09595,27.778046,8.733459,11.773673,1016.9944,93.629395,45.33666,5.8581786,0.9271874,6.848878,34.185707,39.558773,120
10944,-0.99597937,0.7709982,322.69702,37.419018,15.509768,7.322859,970,60,81.34621,39.25038,0.6435138,4.5315843,45.93881,45,120
10945,0.94414514,-0.9644178,700,41.63273,90.85008,14.327375,985.75305,60,64.53416,82.64536,0.71122944,9.657517,25.55518,43.319195,240
10946,0.36333886,0.9298444,1061.6067,42,81.21304,12.891507,1035,60,42.573208,56.15291,0.68702203,11.951983,17.420395,44.00189,120
10947,-0.06538497,-0.21347411,579.7731,35.369564,79.10721,17.313417,1026.1675,60,83.67371,39.253826,0.08481158,3.6851473,35.984955,3.8231559,240
10948,0.11102739,0.96691936,369.8608,18.899376,14.575648,8.288078,1014.2315,63.419094,34.237663,26.369286,0.33615118,5.947398,35.972355,45,120
10949,0.08684253,-0.609076,300,10.520586,44.58764,3.8545454,1011.326,93.595215,40.979557,59.106243,0.013389789,4.346159,7.2514014,8.415445,120
10950,0.9440752,-0.99679893,33.88948,10,58.181297,22.392004,1024.7499,78.624435,83.04372,50.470863,0.12923925,3.0501297,12.139358,45,120
10951,0.6895831,0.52186793,500,10,27.932487,19.0015,1013.1778,66.68949,82.46231,14.010938,0.38856924,5.838766,42.807884,6.495285,240
10952,0.35170478,-0.91715443,700,10,95.19348,15.947001,970,60,99.28057,48.139153,0.6836613,9.408348,7.5830483,4.084083,120
10953,-0.8353731,0.6411233,418.23416,42,60,10.157037,1035,60,37.20681,8.226789,1.05,9.206318,18.597307,24.569548,120
10954,-0.79448956,-0.99511063,268.821,20,29.572773,9.141313,986.2501,60,15.947718,89.04717,0.38387823,1.5880731,47.294415,45,120
10955,0.62657136,0.68115306,181.41673,16.889526,21.451275,1.8678862,1030.5271,46.202904,23.783833,28.459076,0.052170806,11.283144,26.680464,12.699245,211.06927
10956,0.9974673,-0.94113034,494.9491,20.881142,20.4174,10.1347885,1003.0943,43.85812,99.21196,53.34428,0.9276282,7.5033116,35.04486,10.119125,228.54996
10957,0.46050456,-0.52065754,35.52961,32.594597,67.47683,16.432507,991.77344,17.5153,53.400005,79.29233,0.86826015,1.6137505,27.255054,36.006554,219.85568
10958,-0.25423732,0.28772682,242.2475,20,22.33035,7.356815,974.0061,20,70.508446,68.7543,0.1617968,6.9659963,43.259537,23.955774,236.85458
10959,-0.9979338,0.6205945,154.49841,20,40.128918,8.88278,973.64685,20,25.312239,8.281915,0.079245426,10.54846,16.779608,38.566456,210.69472
10960,0.26072654,0.40331352,299.39294,10,54.21244,10.455717,1019.6426,64.150536,78.48541,35.84013,0.86613023,11.182156,49.93435,4.5648656,120
10961,-0.95252776,0.9994817,163.38313,30.54853,75.83198,1.7772632,970,71.89243,72.40293,11.407481,0.25962922,7.9862614,33.287144,24.300259,120
10962,-0.5178569,-0.9634338,300,10,47.406094,11.750351,975.60455,98.990944,29.421131,84.88048,0.7136649,11.74521,19.875214,13.425675,120
10963,0.7258779,-0.5731469,384.6794,10,31.231709,15.879071,1035,60,21.616856,29.71644,0.4171431,3.0470006,46.675858,10.288416,192.85904
10964,-0.9849778,0.7013773,700,39.509075,91.01758,1.427786,1007.6383,60,3.8419864,2.3757408,0.8608647,7.764771,39.550453,22.709702,120
10965,-0.9575085,0.32815096,700,10,72.87234,18.619251,970,60,41.981606,33.0242,0.6232554,6.133617,47.206417,39.649525,120
10966,-0.7901746,-0.72949743,300,10,30.39675,3.3069768,1016.9001,91.83707,31.386185,43.167408,0.53163475,1.7351108,49.990547,15.161669,120
10967,0.621182,0.9930299,300,39.90502,43.052006,17.748095,970,87.383545,31.164848,38.25957,0.61956286,7.2178297,46.680096,45,229.70929
10968,0.48158398,0.999497,184.4025,31.118446,66.43336,12.2474,1035,96.54832,90.750336,66.227196,0.4586897,9.620305,27.983917,17.538267,240
10969,0.36525434,-0.86853415,300,39.981613,39.3493,24.172413,1008.2344,94.43312,64.42113,41.046486,0.8932708,6.7887955,43.81002,45,120
10970,-0.59906286,0.16417368,700,10,70.81293,8.702162,970,60,19.863014,23.038015,0.045120463,7.1211414,48.331856,28.460835,120
10971,-0.94062227,-0.7763357,843.0146,10,13.06414,0.16447477,1012.3913,60,1.5705965,89.00122,1.0358721,4.4595537,32.520283,7.6444974,234.65872
10972,-0.8778366,-0.6056713,258.80173,40.324203,10.254155,8.187948,999.1459,60,85.268,8.632926,0.8188947,3.8731441,34.996376,39.98406,240
10973,-0.5633805,-0.14242135,929.2084,13.425847,77.44438,4.9402804,1006.20074,60,24.6049,16.819603,0.039030645,10.447044,13.34395,45,199.54016
10974,-0.99924743,-0.9630889,325.0332,22.641216,82.96506,9.84757,970,68.345856,47.971573,17.121744,0.11495711,2.9769845,21.149601,2.9324014,146.07982
10975,0.4491128,-0.74170685,780.9046,25.622799,32.160686,2.717934,1035,60,80.95012,84.92614,0.1541121,6.0921006,41.255905,14.863398,240
10976,0.95952797,0.2905831,191.7824,42,65.43354,8.050721,1018.22546,60.977894,18.048668,61.614685,0.57860297,5.716574,33.256344,6.8868356,120
10977,-0.98937035,0.8805967,246.00974,15.539196,79.42727,6.6990747,1035,60,30.483665,33.771027,0.82378256,6.579993,30.560287,17.956453,240
10978,0.6978544,0.58751774,400.36603,34.849346,38.15903,13.551532,1008.8664,71.160675,70.839424,43.21115,0.6508955,4.00363,37.834316,0.18540934,152.16844
10979,-0.20966743,-0.4947995,323.4164,23.375706,15.098755,22.373096,980.0747,22.245096,51.474827,77.766556,0.3618086,3.908527,36.16211,10.425131,196.21515
10980,-0.71728224,-0.3337144,206.29065,33.731865,60,10.88511,1024.4683,5.724558,75.538826,41.11958,1.0496103,10.11963,44.705875,43.227715,204.47852
10981,0.28711057,0.369997,500,10,84.052826,7.199335,1012.3244,63.184185,54.649208,78.796394,0.61879694,7.753099,41.903954,44.872765,240
10982,0.12738639,0.59507513,783.98755,10,50.6202,23.157324,971.92816,60,77.79168,42.022324,0.76082665,8.654445,49.76637,21.218239,240
10983,-0.18903704,0.15773232,688.1223,14.770482,46.58632,17.634878,1035,60,0.34337258,38.82954,0.81684524,9.16571,47.173763,45,120
10984,0.9857027,0.2366772,384.90756,34.948322,52.802322,12.851119,1020.04193,60,68.44177,10.321024,0.723384,2.5578325,48.26507,3.2014368,120
10985,0.14382376,-0.22248738,1103.9781,10,85.369446,18.670073,1035,60,6.034608,11.836868,0.17732815,3.7146218,36.786793,5.7062144,120
10986,-0.96979505,0.8184922,408.55325,10,87.857544,9.418132,970,75.13039,63.188995,1.7493192,0.9048744,10.963016,40.351437,42.235878,129.86522
10987,0.92100453,0.991598,431.5351,10,58.114708,4.2286158,993.62994,64.45494,6.4486113,42.111576,0.76339227,9.086469,42.962837,45,153.41219
10988,0.28977552,-0.9439755,274.27304,10,46.466858,6.569586,1016.6304,60,64.8584,25.870035,0.43370625,4.220722,42.014874,24.9889,159.13826
10989,-0.99960274,-0.38395965,300,10,70.28741,12.4492655,1035,97.996796,67.72531,14.496128,0.6464751,10.958999,36.843548,45,240
10990,0.7290284,-0.8117346,300.24796,39.1922,78.913734,5.8660426,1035,60,0.23475817,65.580826,0.6933627,7.12447,31.371883,45,202.98802
10991,0.97330445,-0.9761701,116.97275,10,56.73399,7.5735536,978.41077,75.04477,81.75696,57.549908,0.3767368,5.5845537,19.955273,45,240
10992,-0.22272342,-0.21046187,584.70605,42,69.81105,18.678965,1011.0324,60,82.50654,86.99815,0.6207448,1.3100736,32.08457,28.081913,240
10993,-0.9769741,0.5303479,124.34039,22.723547,52.97693,20.940527,970,60,12.680168,86.25145,0.39309,10.468696,26.66262,45,120
10994,0.9927209,0.9903453,880.3294,30.91869,29.399204,4.8313866,1003.9994,60,7.31578,50.021294,0.88489985,5.877123,34.262085,45,199.62585
10995,-0.9615022,-0.29577395,129.14479,27.008259,70.51127,7.595008,970,60,53.43473,34.990257,0.1283965,3.3482292,23.892475,9.553591,196.53362
10996,0.120383814,-0.9653745,1100,10,43.47065,14.260998,1004.82776,60,37.63993,18.880632,0.37329742,8.778461,27.44024,7.263734,240
10997,0.3525748,-0.5862123,663.7688,10,25.64148,15.012084,1012.65735,60,51.528862,27.723803,0.27141342,11.414677,12.5575075,39.1556,120
10998,0.9286465,0.4524074,1058.9733,10,94.24965,20.603619,1035,60,9.992082,54.91413,0.12117229,4.7709713,40.32877,35.68897,240
10999,-0.61108005,-0.8874563,192.35472,10,99.48786,4.177352,970,83.91999,59.62684,76.75522,0.38285,3.3539646,32.139,24.534348,120
11000,0.82686126,-0.96820563,734.2277,42,90.19778,18.231047,992.5056,60,1.6252891,45.492348,0.2531595,5.87195,43.53223,14.573514,240
11001,-0.24614923,0.97630906,421.30005,33.330475,45.444958,2.8914533,981.2294,60,40.793602,60.15396,0.18271786,11.80725,45.00395,41.931503,120
11002,-0.6150586,0.83500665,300,28.8975,87.04662,4.839597,1025.5991,80.6262,81.747086,69.75489,0.98073494,11.807763,46.688416,45,240
11003,0.9345533,-0.30631053,700,34.883583,28.722406,10.2283325,976.8989,60,74.34131,65.69516,0.0058192825,2.4701836,37.937515,45,120
11004,0.9042273,0.9605327,64.277626,20,82.20538,14.675259,1006.7336,60,88.24649,76.85159,0.7970067,11.466144,38.124622,27.272564,240
11005,0.9884596,0.41951746,34.975838,20,40,0.14659932,990.494,60,66.96208,52.182934,1.05,11.512872,31.250795,14.522117,240
11006,-0.9594115,0.9997293,138.70195,20,86.347664,2.2222857,1028.9089,60,50.017128,32.768364,0.8743044,8.035571,41.533707,37.504448,120
11007,-0.75066733,-0.96600187,153.09056,37.60768,9.866691,11.30858,1027.2236,31.465548,31.861933,58.602413,0.94032,11.070922,29.85673,22.702003,176.53854
11008,0.88912743,0.9924707,49.726303,10,41.375607,9.213196,998.9132,34.04712,58.851643,17.290798,1.05,11.735295,29.2426,41.935253,154.98999
11009,-0.71420515,-0.99114704,10.80926,10,47.246994,21.312553,972.4344,23.987333,87.64484,18.60567,1.05,5.4415874,41.740337,13.659457,145.52873
11010,0.73490775,0.9729547,700,10,44.32279,3.4118955,970,60,69.3885,1.3179733,0.3740004,5.851368,29.059605,18.705698,188.50592
11011,0.5382425,-0.6138556,500,10,86.81103,17.370558,970,61.812843,2.8180165,87.68139,0.97990555,4.17318,44.759544,32.942577,120
11012,0.044939194,-0.6339265,700,11.360397,80.89365,5.537282,970,60,27.548857,13.837854,0.32272342,3.1448002,27.561226,39.89898,240
11013,0.7222072,0.8993359,413.2997,28.647367,51.854458,3.4141629,1022.98895,60,3.45699,57.413303,1.0168768,6.7332873,35.437397,33.151848,240
11014,-0.37773025,0.99230397,500,27.418076,34.440506,10.684882,1009.52496,73.181854,20.62127,23.135916,0.7984948,1.7167654,40.310966,7.576198,120
11015,0.9674394,0.7001934,750.88354,18.738192,20.950834,9.664762,995.473,60,77.59722,49.791504,0.113387406,4.4059596,12.043423,2.450334,120
11016,-0.84112597,0.814473,100.39216,10,62.04961,16.229046,1014.0941,93.123184,37.20812,64.0195,0.222508,11.910375,48.125027,13.789191,240
11017,0.56690407,-0.5299317,557.7559,42,57.635933,10.978949,999.7352,60,98.315155,8.68628,0.6588245,1.7129211,31.54181,12.360226,120
11018,0.6365144,0.34164235,303.82886,10,64.77048,7.9452686,985.5921,70.55862,25.628944,64.54881,0.62955046,9.543132,29.338112,39.37568,120
11019,0.16197152,-0.6647542,293.7519,36.149975,25.554255,14.022821,970,64.10735,4.2876773,12.199409,0.16880375,9.084734,25.848763,17.12689,120
11020,0.6199742,-0.45450988,700,38.259163,53.315254,15.210134,1028.8911,60,11.985278,85.59949,0.6750177,5.7597327,19.506927,5.3590927,120
11021,0.98379946,-0.7128337,1062.7156,21.874714,58.009373,22.269426,1035,60,29.442602,9.683694,0.11859738,9.147719,19.908215,26.533241,205.86818
11022,0.96476614,0.27832577,972.5376,12.390698,34.214966,19.21546,996.5081,60,17.040026,26.28462,0.10902554,4.6409025,29.236399,45,120
11023,-0.08719663,0.4752482,1100,25.806952,30.97742,24.481388,1000.7854,60,18.926792,76.0687,0.90279573,1.8741659,30.786682,18.157204,240
11024,0.4333773,0.99635386,300,42,38.932205,18.86998,970,99.22458,38.679256,54.81495,0.5403919,3.4692404,24.58391,45,120
11025,-0.28941962,-0.13998643,255.86458,10,91.634056,16.659517,983.53674,60,1.5091522,4.502418,0.9460384,9.927283,42.95384,7.1890936,170.37398
11026,-0.9084844,0.14004225,700,42,83.90532,5.0847106,970,60,27.796003,60.043247,0.5082636,10.327602,27.650229,16.647415,145.84589
11027,-0.9372762,0.9426131,1026.0981,26.624163,62.69944,13.845756,1000.8948,60,22.140482,85.17268,0.7607219,4.666435,38.53839,38.34254,240
11028,0.4741364,-0.26949534,686.6368,10,73.89023,15.122598,979.62164,60,24.249334,9.122342,0.42907172,8.8184805,11.423843,45,240
11029,-0.96938294,0.22977054,500,31.036942,59.51713,16.555689,1015.7354,74.928444,42.888943,74.261505,0.47077486,9.3242,35.86791,45,120
11030,-0.99888414,-0.89389765,268.21942,10,23.177444,13.991357,1035,86.946365,45.552208,13.016548,0.25098082,6.916472,27.275805,27.48998,240
11031,-0.83751106,0.71058476,386.71698,10,72.750275,1.8969978,1028.2316,60,92.94263,62.445343,0.5571668,3.6117556,28.366997,45,203.50104
11032,-0.9035481,-0.92328393,10.304679,20,39.133476,6.0569315,970,60,96.12177,64.92278,0.063635804,4.408999,31.041275,28.755976,240
11033,0.24809927,-0.8100203,900.5269,39.815083,60,11.8445215,987.6683,60,4.8974376,40.382603,1.05,2.3365014,49.069977,45,120
11034,0.71871287,0.73285544,232.2886,37.653572,30.634027,6.1993384,1012.2277,60,13.301171,86.43879,1.05,10.182023,5.310797,40.6414,240
11035,-0.012387788,-0.91174567,117.12995,28.046186,30.486475,20.657072,1002.8522,60,45.903385,27.482738,0.10111314,4.2482157,39.47735,31.404314,120
11036,0.4760046,0.15109415,344.05527,28.896118,96.624245,7.0965905,1034.6329,60,55.75232,20.061579,0.23971762,4.4608116,44.741306,45,120
11037,0.39775646,-0.996566,231.96272,20,99.21573,0.18470976,1019.35565,60,21.524391,73.543015,0.2672851,6.1403985,42.073627,45,171.46846
11038,0.24405429,0.965336,52.978775,20.206749,75.768166,13.12419,1015.331,60,53.12224,75.676765,0.8450262,11.623613,10.575704,30.966877,120
11039,0.71724373,-0.978912,158.47919,42,60,0.5443596,970,60,28.865423,1.2666093,1.05,5.385602,25.86777,23.797066,240
11040,0.46367148,-0.1414296,24.860764,41.650265,61.15244,3.8343844,999.38153,60.55288,26.652405,53.956894,0.6049329,7.2873473,34.56154,41.35811,239.68407
11041,0.72441417,-0.16935152,14.574176,38.606544,74.70914,16.987783,975.36896,58.030666,98.26609,55.714336,0.61874396,10.31687,34.98541,4.006078,215.3412
11042,-0.7870224,0.41500562,418.4038,10.198071,59.7771,7.2077036,1030.3254,84.82838,35.922955,30.01076,0.9280864,7.9456797,35.405743,11.675604,204.05562
11043,0.95619506,0.17746091,882.67816,24.351091,63.436764,2.8366866,1000.6434,17.729206,0.8703006,11.500283,0.005137805,7.458618,26.995459,23.208103,188.58298
11044,0.5593247,0.5037293,34.26947,29.272667,41.500954,18.679834,1024.2565,20,83.23842,17.344755,0.038526718,1.761167,23.484087,5.9895906,134.91284
11045,0.6409484,-0.111270376,295.30835,20,71.801575,18.495209,984.55316,20,61.975983,42.75655,1.0252055,8.642537,38.00434,11.076904,238.59846
11046,-0.6032383,-0.5199972,321.13956,10,30.025322,21.262835,1035,60,5.362799,47.526157,0.75154793,2.173282,47.846672,2.1474078,120
11047,0.7777602,0.96476513,72.465805,10,6.8378673,0.22582743,970,60,47.229286,11.442848,1.0131686,1.8518902,5.4384093,45,140.9431
11048,0.5151718,-0.87228155,249.32437,42,44.662292,4.510957,1021.51013,61.89413,15.115654,76.7559,0.24943408,6.3352046,21.568687,3.80447,176.85983
11049,0.75441974,0.7920853,68.70482,10,56.586254,20.689053,976.892,60,53.849834,61.243313,0.58384854,10.360499,46.533627,18.727468,123.88571
11050,-0.6124383,-0.69467115,15.070376,35.165684,75.5513,18.821316,971.397,97.53659,2.3943846,33.440502,0.22435899,11.079353,24.399366,14.421209,120
11051,0.8174009,0.9133801,57.492264,10,48.459126,18.720867,986.6253,70.0144,57.027267,57.37554,0.21957077,9.414901,32.182888,40.642212,120
11052,-0.84821475,-0.39920083,300,26.234411,28.781439,7.293886,1035,81.362114,22.442673,28.82223,0.7673398,7.8027153,46.889088,19.880306,190.24876
11053,-0.999794,-0.7409318,522.4546,32.77084,42.95143,3.7345033,970,60,65.47652,0.8421163,0.27030656,5.216467,13.272429,45,240
11054,-0.71180934,-0.77445674,300,42,60.750015,2.223565,987.86383,94.838615,16.182062,62.095383,0.76394224,3.211954,42.444817,25.626347,240
11055,0.44397345,-0.23234057,700,29.121279,93.53803,3.5734773,1035,60,71.41106,53.7654,1.0195813,11.032637,41.538757,33.09924,240
11056,-0.95208955,0.15527558,122.702156,10,64.14186,13.225485,976.46136,60,19.135002,19.109928,0.11372225,3.1291792,35.010117,39.45609,120
11057,-0.77647245,0.098470174,403.1773,21.057446,58.32528,11.648513,1032.88,70.769066,56.791256,87.15503,0.3769037,2.5172029,45.465885,20.571331,120
11058,-0.9999469,0.22007233,160.37642,10,40.48334,7.575762,994.93945,60,6.0951114,7.422376,0.43842617,3.9788048,34.637222,30.272076,240
11059,-0.6755314,0.69245064,736.6547,10,92.59168,1.4506018,970,60,31.552462,40.478848,0.98784804,11.459065,25.254591,10.840292,120
11060,-0.99997,0.9883415,786.28986,10,29.348085,6.7085214,1035,60,87.40372,62.06311,0.85671586,1.356236,30.450851,45,240
11061,0.3434614,0.9775952,705.54895,10,79.79304,10.674236,1013.8766,60,85.27597,10.279624,0.799285,4.7621803,49.791172,45,120
11062,0.36151126,-0.99999774,720.79865,42,51.354813,18.14726,970,60,97.682434,9.24716,0.87849426,4.04835,45.221695,35.689014,240
11063,-0.9999176,-0.57337624,348.78482,10,93.76635,18.261152,984.95325,60,73.22717,22.99112,0.7303754,10.750146,39.259727,16.279127,240
11064,0.9379201,-0.49589998,700,10,20.191053,7.28047,1035,60,90.36678,11.799097,0.7986438,3.5696704,41.723495,32.6848,130.74265
11065,0.9645927,0.8778467,500,10,30.796432,17.11581,1000.769,61.226467,70.20095,81.10697,0.19427921,5.729406,40.943832,0.27622473,221.20825
11066,-0.034812074,0.86247694,700,42,51.881424,8.26502,1022.70544,60,33.07557,33.597366,0.37661722,6.5611734,27.045092,44.991367,120
11067,0.22305058,0.08784777,700,28.986744,12.734646,16.27892,1005.97876,60,87.69405,4.7211246,0.9599247,4.986185,35.855923,11.915974,240
11068,-0.56415445,-0.17620012,486.47736,17.677757,22.347057,17.377413,997.67346,79.63049,25.48227,40.11413,0.6276464,11.610947,14.043112,23.845634,120
11069,-0.19883662,0.15214844,700,39.753124,48.32317,16.565283,1014.7984,60,74.95703,84.82739,0.3568266,10.666956,19.855228,30.527943,120
11070,-0.37651756,-0.9791121,219.7296,13.45676,37.96695,16.244137,1010.22,47.238674,8.246261,22.07159,0.6773227,11.683637,45.64229,44.54036,198.74098
11071,0.018246248,0.9907355,35.35017,18.19276,42.35114,20.290703,997.28577,77.11965,57.039845,33.20507,0.30526412,8.319891,41.236263,34.82463,145.89322
